1	0.9741349	0.948293	0.9224977	0.896772	0.8711388	0.845621	0.8202412	0.7950215	0.7699839	0.7451499	0.7205407	0.6961768	0.6720784	0.6482652	0.624756	0.6015692	0.5787226	0.5562331	0.534117	0.5123898	0.4910661	0.47016	0.4496843	0.4296512	0.4100721	0.3909572	0.3723161	0.3541573	0.3364882	0.3193155	0.3026448	0.2864808	0.2708272	0.2556867	0.2410610	0.2269511	0.2133567	0.2002768	0.1877094	0.1756516	0.1640996	0.1530488	0.1424937	0.1324280	0.1228446	0.1137358	0.1050928	0.09690664	0.08916727	0.08186423	0.07498646	0.06852236	0.06245985	0.05678641	0.05148911	0.04655469	0.04196957	0.03771993	0.03379174	0.03017080	0.02684280	0.02379340	0.02100822	0.01847292	0.01617326	0.0140951	0.01222451	0.01054777	0.00905141	0.007722282	0.006547574	0.005514859	0.004612126	0.003827812	0.003150837	0.002570624	0.002077127	0.001660851	0.001312867	0.001024829	0.0007889813	0.0005981631	0.000445813	0.0003259646	0.0002332404	0.0001628403	0.0001105266	7.260407e-05	4.589601e-05	2.771608e-05	1.583609e-05	8.450013e-06	4.134435e-06	1.805884e-06	6.755238e-07	2.018600e-07	4.229303e-08	4.635706e-09	1.044160e-10	0
1	0.9729342	0.9458955	0.9189107	0.892007	0.8652107	0.8385485	0.8120463	0.7857298	0.7596244	0.7337548	0.7081452	0.6828192	0.6577996	0.6331086	0.6087678	0.5847976	0.5612177	0.5380471	0.5153035	0.4930037	0.4711638	0.4497984	0.4289212	0.4085449	0.388681	0.3693397	0.3505303	0.3322608	0.3145379	0.2973674	0.2807538	0.2647001	0.2492088	0.2342805	0.2199153	0.2061117	0.1928674	0.1801788	0.1680414	0.1564496	0.1453968	0.1348755	0.1248772	0.1153927	0.1064119	0.09792366	0.0899165	0.08237807	0.07529542	0.06865501	0.06244283	0.05664439	0.05124479	0.04622881	0.04158094	0.03728545	0.03332646	0.02968798	0.02635397	0.02330841	0.02053536	0.01801901	0.01574371	0.01369406	0.01185494	0.01021156	0.008749508	0.007454796	0.006313883	0.005313727	0.004441813	0.00368618	0.003035448	0.002478839	0.002006193	0.001607982	0.001275318	0.0009999607	0.000774311	0.0005914122	0.0004449391	0.0003291859	0.0002390482	0.000170003	0.0001180832	7.984953e-05	5.235854e-05	3.312823e-05	2.010067e-05	1.160269e-05	6.30491e-06	3.179728e-06	1.458901e-06	5.91418e-07	2.024502e-07	5.424148e-08	9.86586e-09	8.850869e-10	1.413092e-11	0
1	0.9717845	0.9436	0.9154774	0.8874475	0.859541	0.8317878	0.8042179	0.7768605	0.7497442	0.7228973	0.696347	0.67012	0.6442418	0.6187372	0.5936302	0.5689434	0.5446985	0.5209159	0.4976151	0.474814	0.4525294	0.4307769	0.4095706	0.3889233	0.3688463	0.3493496	0.3304419	0.3121303	0.2944204	0.2773168	0.2608222	0.2449383	0.2296652	0.2150017	0.2009454	0.1874923	0.1746376	0.162375	0.150697	0.1395951	0.1290598	0.1190803	0.1096452	0.1007420	0.09235737	0.08447732	0.07708708	0.07017129	0.06371401	0.05769884	0.05210895	0.04692719	0.0421361	0.03771808	0.03365536	0.02993014	0.02652463	0.02342112	0.02060206	0.01805009	0.01574813	0.01367945	0.01182767	0.01017686	0.008711584	0.007416902	0.006278458	0.005282487	0.004415851	0.003666068	0.003021326	0.002470506	0.002003186	0.001609653	0.001280898	0.001008621	0.0007852133	0.0006037507	0.0004579743	0.0003422698	0.0002516417	0.0001816851	0.0001285532	8.89233e-05	5.995889e-05	3.927097e-05	2.487739e-05	1.516141e-05	8.82994e-06	4.871971e-06	2.517887e-06	1.200207e-06	5.163882e-07	1.942884e-07	6.086258e-08	1.462091e-08	2.308709e-09	1.695237e-10	1.918465e-12	0
1	0.9706797	0.9413945	0.9121796	0.8830698	0.8540996	0.825303	0.7967139	0.768365	0.7402887	0.7125164	0.6850787	0.6580051	0.6313242	0.6050634	0.5792486	0.5539049	0.5290556	0.5047229	0.4809273	0.4576879	0.4350223	0.4129463	0.3914744	0.3706191	0.3503915	0.3308009	0.3118549	0.2935596	0.2759192	0.2589365	0.2426124	0.2269465	0.2119366	0.1975791	0.1838688	0.1707993	0.1583625	0.1465493	0.1353492	0.1247504	0.1147403	0.1053049	0.09642963	0.08809871	0.08029574	0.07300357	0.06620445	0.05988009	0.05401173	0.04858029	0.04356638	0.03895046	0.03471286	0.0308339	0.02729397	0.0240736	0.02115352	0.01851476	0.01613870	0.01400712	0.01210231	0.01040707	0.00890477	0.007579427	0.006415707	0.005398977	0.004515329	0.003751601	0.003095398	0.002535095	0.00205985	0.001659602	0.001325063	0.001047708	0.000819764	0.0006341832	0.0004846227	0.0003654153	0.0002715367	0.0001985710	0.0001426726	0.0001005264	6.930585e-05	4.663056e-05	3.05226e-05	1.936333e-05	1.185052e-05	6.956692e-06	3.888955e-06	2.05109e-06	1.008169e-06	4.542221e-07	1.832645e-07	6.399654e-08	1.834617e-08	3.951714e-09	5.417231e-10	3.255773e-11	2.611245e-13	0
1	0.969615	0.9392696	0.9090029	0.8788541	0.848862	0.8190646	0.7894996	0.7602037	0.7312128	0.7025619	0.6742847	0.6464138	0.6189806	0.5920149	0.5655452	0.5395982	0.5141992	0.4893716	0.4651373	0.441516	0.4185258	0.3961829	0.3745015	0.3534938	0.3331701	0.3135389	0.2946066	0.2763776	0.2588544	0.2420379	0.2259268	0.2105181	0.1958072	0.1817878	0.1684517	0.1557894	0.1437899	0.1324408	0.1217283	0.1116375	0.1021524	0.09325591	0.08493001	0.0771559	0.06991407	0.06318438	0.0569462	0.05117849	0.04585992	0.04096896	0.03648397	0.03238333	0.02864551	0.02524915	0.02217317	0.01939682	0.01689982	0.01466233	0.01266512	0.01088955	0.009317664	0.007932236	0.006716787	0.005655641	0.004733939	0.003937663	0.003253654	0.00266961	0.002174095	0.001756527	0.001407173	0.001117127	0.0008782918	0.000683349	0.0005257308	0.000399584	0.0002997319	0.0002216333	0.0001613396	0.0001154500	8.106536e-05	5.57421e-05	3.744598e-05	2.450641e-05	1.557216e-05	9.568702e-06	5.657704e-06	3.199199e-06	1.716677e-06	8.654662e-07	4.045957e-07	1.722961e-07	6.518994e-08	2.112861e-08	5.543066e-09	1.070559e-09	1.274101e-10	6.267653e-12	3.552714e-14	0
1	0.9685864	0.9372168	0.905935	0.8747843	0.8438078	0.813048	0.7825464	0.7523436	0.7224794	0.6929921	0.6639189	0.6352953	0.6071555	0.5795317	0.5524547	0.5259532	0.5000539	0.4747816	0.4501589	0.4262064	0.4029423	0.3803828	0.3585418	0.3374308	0.3170591	0.2974339	0.27856	0.2604401	0.2430748	0.2264623	0.210599	0.1954794	0.1810957	0.1674388	0.1544974	0.1422587	0.1307086	0.1198312	0.1096094	0.1000251	0.0910588	0.08269024	0.07489825	0.06766093	0.06095582	0.05475993	0.04904997	0.04380239	0.03899351	0.03459968	0.03059732	0.02696307	0.02367389	0.02070713	0.01804061	0.01565274	0.01352257	0.01162982	0.009955027	0.0084795	0.007185422	0.006055865	0.00507482	0.004227213	0.00349892	0.002876772	0.002348548	0.001902967	0.001529674	0.001219214	0.0009630072	0.0007533162	0.0005832071	0.0004465107	0.0003377774	0.0002522316	0.0001857228	0.0001346765	9.604333e-05	6.724978e-05	4.614808e-05	3.096814e-05	2.027093e-05	1.290406e-05	7.960103e-06	4.73776e-06	2.706415e-06	1.474129e-06	7.592838e-07	3.659147e-07	1.626962e-07	6.548705e-08	2.323589e-08	6.98982e-09	1.678182e-09	2.906193e-10	3.002776e-11	1.209033e-12	4.884981e-15	0
1	0.9675905	0.9352295	0.9029655	0.8708465	0.8389199	0.8072324	0.7758299	0.7447569	0.714057	0.683772	0.6539423	0.6246067	0.595802	0.5675629	0.5399223	0.5129105	0.4865559	0.4608842	0.435919	0.411681	0.3881887	0.3654579	0.3435017	0.3223309	0.3019535	0.2823750	0.2635985	0.2456245	0.2284512	0.2120743	0.1964876	0.1816823	0.1676478	0.1543716	0.1418393	0.1300347	0.1189401	0.1085365	0.0988032	0.08971875	0.08126048	0.07340487	0.06612768	0.05940408	0.05320877	0.04751619	0.04230056	0.03753610	0.03319709	0.02925804	0.02569377	0.02247955	0.01959116	0.01700503	0.01469826	0.01264876	0.01083529	0.009237486	0.007835966	0.006612317	0.005549152	0.004630116	0.003839905	0.003164266	0.002589988	0.002104893	0.001697816	0.001358573	0.001077936	0.0008475857	0.0006600784	0.0005087926	0.0003878829	0.0002922265	0.0002173707	0.0001594772	0.0001152683	8.197193e-05	5.726832e-05	3.923856e-05	2.631489e-05	1.723378e-05	1.099208e-05	6.806361e-06	4.076e-06	2.349864e-06	1.296886e-06	6.804349e-07	3.364190e-07	1.549793e-07	6.553923e-08	2.493484e-08	8.296838e-09	2.316535e-09	5.0899e-10	7.903544e-11	7.089662e-12	2.335909e-13	6.661338e-16	0
1	0.9666242	0.9333018	0.9000858	0.867029	0.8341835	0.8016003	0.7693295	0.7374198	0.7059185	0.6748712	0.6443216	0.6143115	0.5848802	0.556065	0.5279006	0.5004193	0.4736505	0.4476210	0.4223548	0.397873	0.3741937	0.3513321	0.3293007	0.3081089	0.2877631	0.268267	0.2496216	0.2318250	0.2148727	0.1987577	0.1834707	0.1689998	0.1553311	0.1424487	0.1303348	0.1189697	0.1083322	0.09839987	0.08914873	0.08055387	0.07258945	0.06522885	0.0584449	0.05220997	0.0464962	0.0412756	0.03652023	0.03220232	0.02829444	0.02476956	0.02160124	0.0187637	0.01623191	0.01398169	0.01198978	0.01023392	0.008692885	0.007346532	0.006175839	0.005162926	0.004291063	0.003544677	0.002909342	0.002371762	0.001919754	0.001542211	0.001229067	0.000971255	0.0007606584	0.000590058	0.0004530781	0.0003441281	0.000258344	0.0001915277	0.0001400875	0.0001009788	7.164582e-05	4.996646e-05	3.419837e-05	2.292887e-05	1.502797e-05	9.605074e-06	5.969583e-06	3.595547e-06	2.090328e-06	1.167294e-06	6.224159e-07	3.145664e-07	1.492913e-07	6.574285e-08	2.644289e-08	9.509208e-09	2.967260e-09	7.689611e-10	1.546232e-10	2.152878e-11	1.676659e-12	4.52971e-14	0	0
1	0.9656852	0.9314286	0.8972883	0.8633219	0.829586	0.7961363	0.7630273	0.7303118	0.698041	0.6662641	0.6350282	0.604378	0.5743555	0.5450003	0.5163492	0.4884357	0.4612905	0.4349413	0.4094121	0.3847242	0.3608953	0.3379398	0.3158689	0.2946905	0.2744094	0.2550271	0.2365420	0.2189497	0.2022429	0.1864114	0.1714428	0.1573217	0.144031	0.1315511	0.1198607	0.1089365	0.09875398	0.08928703	0.08050844	0.07239003	0.06490282	0.05801728	0.05170342	0.04593107	0.04066997	0.03589002	0.03156134	0.02765451	0.02414063	0.02099150	0.01817973	0.0156788	0.01346318	0.01150843	0.009791202	0.008289354	0.006981955	0.005849319	0.004873025	0.004035915	0.003322094	0.002716907	0.002206920	0.001779882	0.001424688	0.001131326	0.0008908301	0.0006952197	0.0005374389	0.0004112939	0.0003113873	0.0002330524	0.0001722875	0.0001256912	9.039884e-05	6.402206e-05	4.459060e-05	3.049768e-05	2.044911e-05	1.341633e-05	8.593772e-06	5.360537e-06	3.246376e-06	1.901991e-06	1.073473e-06	5.806539e-07	2.991311e-07	1.456273e-07	6.634311e-08	2.792758e-08	1.068389e-08	3.631595e-09	1.062713e-09	2.556171e-10	4.703948e-11	5.872636e-12	3.970158e-13	8.65974e-15	0	0
1	0.9647712	0.9296057	0.8945666	0.8597164	0.8251165	0.7908274	0.756908	0.7234152	0.6904043	0.6579282	0.6260371	0.5947787	0.5641979	0.5343363	0.5052324	0.4769213	0.4494347	0.4228006	0.3970434	0.3721840	0.3482395	0.3252233	0.3031451	0.2820111	0.2618239	0.2425827	0.2242833	0.2069183	0.1904774	0.1749472	0.1603116	0.1465521	0.1336477	0.1215754	0.1103100	0.09982503	0.09009216	0.08108196	0.07276392	0.06510671	0.05807839	0.05164662	0.04577884	0.04044252	0.0356053	0.03123517	0.02730064	0.02377088	0.02061589	0.01780656	0.01531484	0.01311379	0.01117769	0.009482068	0.008003796	0.00672108	0.005613508	0.00466205	0.003849056	0.003158241	0.002574660	0.002084673	0.001675897	0.001337163	0.001058450	0.00083083	0.0006463955	0.0004981939	0.000380154	0.0002870147	0.0002142528	0.0001580112	0.0001150307	8.258203e-05	5.840321e-05	4.063897e-05	2.778511e-05	1.863694e-05	1.224238e-05	7.859765e-06	4.920337e-06	2.995341e-06	1.767610e-06	1.007367e-06	5.519578e-07	2.891977e-07	1.439413e-07	6.750232e-08	2.951923e-08	1.187868e-08	4.322171e-09	1.388689e-09	3.810952e-10	8.508128e-11	1.432876e-11	1.604050e-12	9.414691e-14	1.776357e-15	0	0
1	0.9638803	0.9278292	0.8919148	0.8562048	0.8207655	0.785662	0.750958	0.7167145	0.6829909	0.6498437	0.6173264	0.5854898	0.5543811	0.5240442	0.4945193	0.4658426	0.4380467	0.41116	0.3852069	0.3602077	0.3361787	0.3131318	0.2910753	0.2700132	0.2499459	0.2308699	0.2127781	0.1956600	0.1795020	0.1642873	0.1499962	0.1366066	0.1240937	0.1124309	0.1015895	0.09153915	0.08224829	0.07368405	0.06581274	0.05860001	0.0520111	0.04601106	0.040565	0.03563825	0.03119658	0.02720637	0.02363478	0.02044989	0.01762083	0.01511792	0.01291271	0.01097812	0.00928848	0.007819574	0.00654867	0.005454546	0.004517486	0.003719268	0.003043144	0.002473802	0.001997322	0.001601123	0.001273900	0.001005560	0.0007871457	0.0006107644	0.0004695071	0.0003573701	0.0002691761	0.000200496	0.0001475722	0.0001072452	7.688322e-05	5.431592e-05	3.777237e-05	2.582392e-05	1.733205e-05	1.140128e-05	7.33721e-06	4.609586e-06	2.820232e-06	1.675581e-06	9.635135e-07	5.341368e-07	2.841245e-07	1.441991e-07	6.934283e-08	3.132485e-08	1.314954e-08	5.058262e-09	1.750552e-09	5.316363e-10	1.368217e-10	2.835199e-11	4.369838e-12	4.385381e-13	2.242651e-14	2.220446e-16	0	0
1	0.963011	0.9260958	0.889328	0.8527804	0.8165245	0.7806301	0.7451654	0.710196	0.6757853	0.6419932	0.6088769	0.5764899	0.5448818	0.5140987	0.4841822	0.4551697	0.4270945	0.3999851	0.3738656	0.3487557	0.3246705	0.3016204	0.2796117	0.2586462	0.2387218	0.2198320	0.2019666	0.1851121	0.1692510	0.154363	0.1404249	0.1274106	0.1152918	0.1040380	0.09361689	0.0839947	0.0751363	0.06700561	0.05956588	0.05277988	0.04661023	0.0410196	0.03597094	0.03142772	0.02735408	0.02371509	0.02047680	0.01760649	0.01507271	0.01284542	0.01089609	0.00919772	0.007724917	0.006453914	0.005362583	0.004430427	0.003638565	0.002969699	0.002408068	0.001939393	0.001550818	0.001230833	0.0009692015	0.0007568768	0.0005859175	0.0004494019	0.0003413410	0.0002565921	0.0001907750	0.0001401903	0.0001017410	7.285903e-05	5.143607e-05	3.575934e-05	2.445315e-05	1.642582e-05	1.082220e-05	6.981726e-06	4.401781e-06	2.70613e-06	1.618122e-06	9.3826e-07	5.257384e-07	2.835045e-07	1.464050e-07	7.197416e-08	3.343998e-08	1.455155e-08	5.863649e-09	2.156196e-09	7.097467e-10	2.037424e-10	4.9174e-11	9.45799e-12	1.334044e-12	1.201261e-13	5.32907e-15	0	0	0
